Election,Scottish STV - Losing Voter Bloc Anomaly,Scottish STV - Removed Loser Ballots,Scottish STV - Losing Voter Bloc Original Winning Parties,Scottish STV - Losing Voter Bloc New Winning Parties,Scottish STV - Winning Voter Bloc Anomaly,Scottish STV - Removed Winner Ballots,Scottish STV - Winning Voter Bloc Original Winning Parties,Scottish STV - Winning Voter Bloc New Winning Parties,Scottish STV - Alt Winning Voter Bloc Anomaly,Scottish STV - Removed Alt Winner Ballots,Scottish STV - Alt Winning Voter Bloc Original Winning Parties,Scottish STV - Alt Winning Voter Bloc New Winning Parties,Meek STV - Losing Voter Bloc Anomaly,Meek STV - Removed Loser Ballots,Meek STV - Losing Voter Bloc Original Winning Parties,Meek STV - Losing Voter Bloc New Winning Parties,Meek STV - Winning Voter Bloc Anomaly,Meek STV - Removed Winner Ballots,Meek STV - Winning Voter Bloc Original Winning Parties,Meek STV - Winning Voter Bloc New Winning Parties,Meek STV - Alt Winning Voter Bloc Anomaly,Meek STV - Removed Alt Winner Ballots,Meek STV - Alt Winning Voter Bloc Original Winning Parties,Meek STV - Alt Winning Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Losing Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Loser Ballots,Chamberlin-Courant (OM) - Losing Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Losing Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Winning Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Winner Ballots,Chamberlin-Courant (OM) - Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Winning Voter Bloc New Winning Parties,Chamberlin-Courant (OM) - Alt Winning Voter Bloc Anomaly,Chamberlin-Courant (OM) - Removed Alt Winner Ballots,Chamberlin-Courant (OM) - Alt Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (OM) - Alt Winning Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Losing Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Loser Ballots,Chamberlin-Courant (PM) - Losing Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Losing Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Winning Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Winner Ballots,Chamberlin-Courant (PM) - Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Winning Voter Bloc New Winning Parties,Chamberlin-Courant (PM) - Alt Winning Voter Bloc Anomaly,Chamberlin-Courant (PM) - Removed Alt Winner Ballots,Chamberlin-Courant (PM) - Alt Winning Voter Bloc Original Winning Parties,Chamberlin-Courant (PM) - Alt Winning Voter Bloc New Winning Parties,Expanding Approvals PM - Losing Voter Bloc Anomaly,Expanding Approvals PM - Removed Loser Ballots,Expanding Approvals PM - Losing Voter Bloc Original Winning Parties,Expanding Approvals PM - Losing Voter Bloc New Winning Parties,Expanding Approvals PM - Winning Voter Bloc Anomaly,Expanding Approvals PM - Removed Winner Ballots,Expanding Approvals PM - Winning Voter Bloc Original Winning Parties,Expanding Approvals PM - Winning Voter Bloc New Winning Parties,Expanding Approvals PM - Alt Winning Voter Bloc Anomaly,Expanding Approvals PM - Removed Alt Winner Ballots,Expanding Approvals PM - Alt Winning Voter Bloc Original Winning Parties,Expanding Approvals PM - Alt Winning Voter Bloc New Winning Parties,Expanding Approvals OM - Losing Voter Bloc Anomaly,Expanding Approvals OM - Removed Loser Ballots,Expanding Approvals OM - Losing Voter Bloc Original Winning Parties,Expanding Approvals OM - Losing Voter Bloc New Winning Parties,Expanding Approvals OM - Winning Voter Bloc Anomaly,Expanding Approvals OM - Removed Winner Ballots,Expanding Approvals OM - Winning Voter Bloc Original Winning Parties,Expanding Approvals OM - Winning Voter Bloc New Winning Parties,Expanding Approvals OM - Alt Winning Voter Bloc Anomaly,Expanding Approvals OM - Removed Alt Winner Ballots,Expanding Approvals OM - Alt Winning Voter Bloc Original Winning Parties,Expanding Approvals OM - Alt Winning Voter Bloc New Winning Parties
east_lothian_2022_ward1.csv,,,,,"[4, 5, 9, 7]","{(1,): 84, (1, 5): 279, (5,): 122, (5, 1): 294}","['Grn', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,,,,,"[4, 5, 8, 1]","{(4,): 26}","['Lab', 'Lab', 'SNP', 'SNP']","['Grn', 'Lab', 'Lab', 'SNP']","[4, 5, 8, 1]","{(4,): 26}","['Lab', 'Lab', 'SNP', 'SNP']","['Grn', 'Lab', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,"[4, 5, 9, 1]","{(7, 6, 3, 2): 1, (2, 7): 22, (3, 2): 4, (2, 7, 3, 6): 0, (3, 6, 7): 1, (2, 7, 3): 2, (2,): 45, (7, 2, 3): 16, (7,): 285, (7, 6): 2, (7, 6, 2, 3): 0, (7, 3, 6): 0, (6, 7): 2, (2, 3): 0, (7, 3, 2): 4, (3, 7, 2): 1, (7, 3): 15, (7, 2, 6, 3): 0, (6,): 13, (3,): 12, (7, 2): 81, (7, 6, 3): 0, (7, 2, 6): 2, (3, 7): 11}","['Grn', 'Lab', 'Lab', 'SNP']","['Lab', 'Lab', 'SNP', 'SNP']","[4, 5, 9, 2]","{(1,): 84, (1, 5): 279, (5,): 122, (5, 1): 294}","['Grn', 'Lab', 'Lab', 'SNP']","['LD', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,
east_lothian_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_lothian_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 1, 7, 3]","{(1, 7, 6): 47, (1,): 84, (7, 1, 6): 44, (6, 7, 1): 73, (7,): 53, (7, 6): 25, (6, 7): 77, (1, 7): 400, (7, 1): 261, (1, 6, 7): 22, (6,): 462, (1, 6): 16, (6, 1): 37, (6, 1, 7): 60, (7, 6, 1): 22}","['Con', 'Lab', 'Lab', 'SNP']","['LD', 'Lab', 'Lab', 'SNP']","[6, 5, 1, 7]","{(1,): 84, (7,): 53, (1, 7): 400, (7, 1): 261}","['Con', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']",,,,,,,,,,,,
east_renfrewshire_2012_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2017_ward2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_renfrewshire_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9, 6, 8]","{(6,): 429}","['Con', 'Lab', 'SNP']","['Con', 'Con', 'SNP']","[9, 6, 8]","{(6,): 429}","['Con', 'Lab', 'SNP']","['Con', 'Con', 'SNP']"
east_renfrewshire_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2012_ward4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 1, 5, 8]","{(1,): 69, (1, 5): 11, (5,): 691, (5, 1): 34}","['Con', 'Grn', 'Lab', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']","[2, 1, 5, 8]","{(1,): 69, (1, 5): 11, (5,): 691, (5, 1): 34}","['Con', 'Grn', 'Lab', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']"
edinburgh_2017_ward7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 7, 1, 5]","{(4,): 19, (4, 6, 8): 1, (4, 8): 1, (4, 9): 1, (4, 9, 6): 1, (6,): 43, (6, 8): 4, (6, 8, 9): 1, (6, 9): 10, (8,): 7, (9,): 105, (9, 4): 3, (9, 4, 6): 1, (9, 6): 5, (9, 6, 4): 1, (9, 6, 8): 2}","['Con', 'Lab', 'SNP', 'SNP']","['Grn', 'Lab', 'SNP', 'SNP']",,,,,,,,
edinburgh_2022_ward1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward17.csv,,,,,,,,,,,,,,,,,"[1, 4, 5, 2]","{(1,): 55, (1, 5): 20, (5,): 46, (5, 1): 22}","['Grn', 'Lab', 'SNP', 'SNP']","['Con', 'Grn', 'Lab', 'SNP']","[1, 4, 5, 2]","{(1,): 55, (1, 5): 20, (5,): 46, (5, 1): 22}","['Grn', 'Lab', 'SNP', 'SNP']","['Con', 'Grn', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,"[1, 4, 5, 6]","{(8,): 15, (3, 9): 1, (3, 8): 1, (3, 7, 9): 0, (7,): 60, (7, 3, 9): 4, (3, 9, 7): 0, (7, 9): 0, (9,): 16, (7, 3): 18, (7, 9, 3): 0, (3,): 29, (9, 3, 7): 3, (9, 7): 1, (9, 3): 7, (8, 9): 0, (7, 3, 8): 0, (8, 7): 0, (9, 8): 2, (3, 7): 6}","['Con', 'Grn', 'Lab', 'SNP']","['Grn', 'Lab', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,
edinburgh_2022_ward2.csv,,,,,"[1, 4, 7, 5]","{(4,): 42}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Con', 'Lab', 'SNP']","[1, 4, 7, 5]","{(4,): 42}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Con', 'Lab', 'SNP']",,,,,"[1, 4, 7, 5]","{(4,): 84}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Con', 'Lab', 'SNP']","[1, 4, 7, 5]","{(4,): 84}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Con', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 4, 7, 6]","{(1,): 95, (7,): 422, (1, 7): 21, (7, 1): 36}","['Con', 'Con', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[1, 4, 7, 6]","{(1,): 95, (7,): 422, (1, 7): 21, (7, 1): 36}","['Con', 'Con', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,"[1, 4, 7, 6]","{(4, 7): 17, (7,): 281, (4,): 84, (7, 4): 11}","['Con', 'Grn', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[1, 4, 7, 6]","{(4, 7): 17, (7,): 281, (4,): 84, (7, 4): 11}","['Con', 'Grn', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']"
eilean_siar_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
falkirk_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward10.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2012_ward19.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 2, 8, 7]","{(2,): 24, (2, 4): 1, (2, 4, 7): 5, (2, 7): 5, (2, 7, 4): 4, (4,): 15, (4, 2): 0, (4, 2, 7): 0, (4, 7): 8, (4, 7, 2): 3, (7,): 14, (7, 2): 2, (7, 2, 4): 2, (7, 4): 4, (7, 4, 2): 2}","['Grn', 'Ind', 'LD', 'LD']","['Ind', 'LD', 'LD', 'Lab']","[4, 2, 8, 7]","{(2,): 24, (2, 4): 1, (2, 4, 7): 5, (2, 7): 5, (2, 7, 4): 4, (4,): 15, (4, 2): 0, (4, 2, 7): 0, (4, 7): 8, (4, 7, 2): 3, (7,): 14, (7, 2): 2, (7, 2, 4): 2, (7, 4): 4, (7, 4, 2): 2}","['Grn', 'Ind', 'LD', 'LD']","['Ind', 'LD', 'LD', 'Lab']"
fife_2012_ward23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward11.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward12.csv,"[1, 3, 6]","{(2,): 4, (2, 4): 0, (2, 4, 7): 0, (2, 4, 8): 0, (2, 7, 8): 0, (4,): 3, (4, 5): 0, (4, 5, 2): 0, (4, 7): 0, (4, 8): 0, (5,): 5, (5, 2): 0, (5, 2, 4): 0, (5, 2, 8): 0, (5, 4): 0, (5, 4, 2): 0, (5, 4, 7): 0, (5, 7): 0, (5, 7, 4): 0, (7,): 3, (7, 2): 0, (7, 2, 5): 0, (7, 4): 0, (7, 4, 5): 0, (7, 5): 0, (7, 8): 0, (7, 8, 4): 0, (8,): 3, (8, 2, 4): 0, (8, 4): 1, (8, 5, 2): 0, (8, 7): 0}","['Con', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']",,,,,,,,,"[1, 3, 6]","{(2,): 6, (2, 4): 0, (2, 4, 7): 0, (2, 4, 8): 0, (2, 7, 8): 0, (2, 8, 9): 0, (2, 9): 0, (2, 9, 7): 0, (2, 9, 8): 1, (4,): 4, (4, 2, 9): 0, (4, 7): 0, (4, 8): 0, (4, 8, 9): 0, (4, 8, 9, 2): 0, (4, 9): 0, (4, 9, 7): 0, (7,): 4, (7, 2): 0, (7, 4): 1, (7, 4, 8, 9): 0, (7, 8): 0, (7, 8, 4): 0, (7, 8, 9, 4): 0, (7, 9): 0, (8,): 4, (8, 2, 4): 0, (8, 4): 1, (8, 7): 0, (8, 7, 9): 0, (8, 9): 2, (8, 9, 4): 1, (9,): 76, (9, 2): 2, (9, 2, 7): 0, (9, 2, 8): 0, (9, 4): 1, (9, 4, 2): 0, (9, 4, 7): 0, (9, 4, 8): 3, (9, 4, 8, 2): 0, (9, 7): 2, (9, 7, 4): 0, (9, 7, 4, 2): 0, (9, 7, 8): 2, (9, 8): 12, (9, 8, 2): 2, (9, 8, 4): 3, (9, 8, 7): 5}","['Lab', 'SNP', 'SNP']","['Ind', 'Lab', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 5, 6]","{(2,): 15, (2, 4): 2, (2, 4, 7): 1, (2, 4, 8): 1, (2, 7, 8): 1, (2, 8, 9): 2, (2, 9): 1, (2, 9, 7): 1, (2, 9, 8): 3, (4,): 12, (4, 2, 9): 1, (4, 7): 1, (4, 8): 1, (4, 8, 9): 1, (4, 8, 9, 2): 1, (4, 9): 2, (4, 9, 7): 1, (7,): 12, (7, 2): 2, (7, 4): 3, (7, 4, 8, 9): 1, (7, 8): 1, (7, 8, 4): 2, (7, 8, 9, 4): 1, (7, 9): 1, (8,): 12, (8, 2, 4): 1, (8, 4): 4, (8, 7): 1, (8, 7, 9): 1, (8, 9): 7, (8, 9, 4): 3, (9,): 190, (9, 2): 5, (9, 2, 7): 1, (9, 2, 8): 1, (9, 4): 3, (9, 4, 2): 1, (9, 4, 7): 2, (9, 4, 8): 9, (9, 4, 8, 2): 1, (9, 7): 5, (9, 7, 4): 2, (9, 7, 4, 2): 1, (9, 7, 8): 6, (9, 8): 30, (9, 8, 2): 7, (9, 8, 4): 8, (9, 8, 7): 14}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']","[1, 5, 6]","{(6,): 58}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']","[1, 5, 6]","{(6,): 58}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']","[1, 5, 6]","{(2,): 15, (2, 4): 2, (2, 4, 7): 1, (2, 4, 8): 1, (2, 7, 8): 1, (2, 8, 9): 2, (2, 9): 1, (2, 9, 7): 1, (2, 9, 8): 3, (4,): 12, (4, 2, 9): 1, (4, 7): 1, (4, 8): 1, (4, 8, 9): 1, (4, 8, 9, 2): 1, (4, 9): 2, (4, 9, 7): 1, (7,): 12, (7, 2): 2, (7, 4): 3, (7, 4, 8, 9): 1, (7, 8): 1, (7, 8, 4): 2, (7, 8, 9, 4): 1, (7, 9): 1, (8,): 12, (8, 2, 4): 1, (8, 4): 4, (8, 7): 1, (8, 7, 9): 1, (8, 9): 7, (8, 9, 4): 3, (9,): 190, (9, 2): 5, (9, 2, 7): 1, (9, 2, 8): 1, (9, 4): 3, (9, 4, 2): 1, (9, 4, 7): 2, (9, 4, 8): 9, (9, 4, 8, 2): 1, (9, 7): 5, (9, 7, 4): 2, (9, 7, 4, 2): 1, (9, 7, 8): 6, (9, 8): 30, (9, 8, 2): 7, (9, 8, 4): 8, (9, 8, 7): 14}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']","[1, 5, 6]","{(6,): 58}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']","[1, 5, 6]","{(6,): 58}","['Ind', 'Lab', 'SNP']","['Ind', 'Lab', 'SNP']"
fife_2017_ward14.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2017_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 8, 1, 2]","{(1,): 410}","['Con', 'LD', 'Lab', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']","[3, 8, 1, 2]","{(1,): 410}","['Con', 'LD', 'Lab', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']",,,,,,,,,,,,
fife_2017_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7, 5, 9]","{(1,): 58, (1, 2, 3): 4, (1, 2, 3, 4): 1, (1, 2, 3, 4, 6): 1, (1, 2, 3, 6): 3, (1, 2, 4): 1, (1, 2, 6): 2, (1, 2, 6, 3, 4): 1, (1, 3): 2, (1, 3, 2): 2, (1, 3, 2, 6): 1, (1, 3, 4): 1, (1, 4): 22, (1, 4, 2): 1, (1, 4, 2, 3, 6): 1, (1, 4, 3): 2, (1, 4, 6): 5, (1, 4, 6, 2, 3): 1, (1, 4, 6, 3, 2): 1, (1, 6): 6, (1, 6, 2): 4, (1, 6, 3): 2, (1, 6, 4): 1, (2,): 7, (2, 1, 6, 3): 1, (2, 3): 2, (2, 3, 1): 2, (2, 3, 4, 6): 1, (2, 3, 6): 22, (2, 3, 6, 1): 1, (2, 3, 6, 4): 1, (2, 4): 1, (2, 6): 9, (2, 6, 1): 1, (2, 6, 3): 12, (3,): 4, (3, 1, 2, 6): 1, (3, 1, 4): 1, (3, 1, 4, 6): 1, (3, 2): 5, (3, 2, 1): 1, (3, 2, 1, 6): 1, (3, 2, 4): 1, (3, 2, 6): 14, (3, 2, 6, 1): 1, (3, 4): 1, (3, 4, 1): 1, (3, 4, 6): 1, (3, 6): 2, (3, 6, 2): 9, (3, 6, 2, 4): 1, (4,): 8, (4, 1): 7, (4, 2, 1): 2, (4, 2, 3): 1, (4, 2, 3, 6): 1, (4, 2, 6): 2, (4, 2, 6, 3): 1, (4, 3, 2): 1, (4, 6, 1): 2, (4, 6, 2, 3): 1, (4, 6, 3): 1, (4, 6, 3, 1): 1, (6,): 62, (6, 1): 9, (6, 1, 2): 1, (6, 1, 2, 3): 1, (6, 1, 3): 1, (6, 1, 3, 2): 1, (6, 1, 4): 3, (6, 2): 5, (6, 2, 1): 2, (6, 2, 1, 3): 1, (6, 2, 3): 23, (6, 2, 3, 1): 1, (6, 3): 8, (6, 3, 1): 3, (6, 3, 1, 2): 1, (6, 3, 2): 28, (6, 3, 2, 1): 1, (6, 3, 4): 1, (6, 3, 4, 2): 1, (6, 4): 3, (6, 4, 1): 2, (6, 4, 2): 1, (6, 4, 2, 3): 1, (6, 4, 3, 2): 1}","['Con', 'Lab', 'SNP']","['Con', 'SNP', 'SNP']","[7, 5, 9]","{(5,): 182}","['Con', 'Lab', 'SNP']","['Con', 'SNP', 'SNP']","[7, 5, 9]","{(5,): 182}","['Con', 'Lab', 'SNP']","['Con', 'SNP', 'SNP']"
fife_2022_ward20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fife_2022_ward5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 9, 2]","{(1,): 11, (9, 1): 1, (9,): 105, (1, 9): 2}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[1, 9, 2]","{(1,): 11, (9, 1): 1, (9,): 105, (1, 9): 2}","['LD', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']",,,,,,,,,,,,
fife_2022_ward7.csv,,,,,"[1, 3, 9, 5]","{(1,): 28}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']","[1, 3, 9, 5]","{(1,): 28}","['Con', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'Lab', 'SNP']",,,,,"[1, 3, 7, 9]","{(3, 9): 17, (9,): 108, (3,): 58, (9, 3): 28}","['Con', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[1, 3, 7, 9]","{(3, 9): 17, (9,): 108, (3,): 58, (9, 3): 28}","['Con', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 3, 9, 7]","{(3,): 176}","['Con', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[1, 3, 9, 7]","{(3,): 176}","['Con', 'Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']",,,,,"[3, 1, 9, 7]","{(1,): 28, (7, 3, 1): 0, (1, 3, 7): 12, (1, 7, 3): 28, (7,): 3, (1, 7): 160, (3, 7, 1): 2, (7, 1, 3): 4, (7, 3): 1, (7, 1): 51, (3, 1, 7): 9, (3,): 58, (3, 1): 13, (1, 3): 13, (3, 7): 4}","['Lab', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']","[3, 1, 9, 7]","{(1,): 28, (7, 3, 1): 0, (1, 3, 7): 12, (1, 7, 3): 28, (7,): 3, (1, 7): 160, (3, 7, 1): 2, (7, 1, 3): 4, (7, 3): 1, (7, 1): 51, (3, 1, 7): 9, (3,): 58, (3, 1): 13, (1, 3): 13, (3, 7): 4}","['Lab', 'Lab', 'SNP', 'SNP']","['Con', 'Lab', 'SNP', 'SNP']"
fife_2022_ward9.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 7, 9]","{(7,): 454}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']","[1, 7, 9]","{(7,): 454}","['Con', 'Lab', 'SNP']","['Lab', 'SNP', 'SNP']"
glasgow_2007_anderston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glasgow_2007_greater_pollok.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 4, 5, 7]","{(6,): 40, (1,): 26, (2,): 15, (8,): 9, (6, 2): 7, (2, 6): 4, (2, 8): 4, (6, 8): 3, (8, 2): 3, (6, 2, 8): 3, (6, 8, 2): 2, (1, 8): 1, (8, 2, 6): 1, (2, 8, 6): 1, (2, 6, 8): 1, (6, 1): 1, (1, 6): 0, (8, 6): 0, (1, 2, 8): 0, (6, 1, 8): 0, (6, 8, 1): 0, (8, 2, 1): 0, (8, 6, 2): 0, (2, 8, 1): 0, (8, 1, 2): 0, (6, 2, 1): 0, (6, 8, 1, 2): 0, (6, 1, 2): 0, (8, 1, 6): 0, (1, 8, 2): 0, (2, 1, 6): 0, (1, 2): 0}","['Lab', 'Lab', 'SNP', 'Sol']","['Lab', 'Lab', 'Lab', 'SNP']","[3, 4, 5, 7]","{(3,): 231, (4,): 102, (5,): 64, (4, 5): 22, (5, 4): 16, (3, 4): 12, (3, 4, 5): 8, (3, 5): 6, (4, 3): 3, (5, 3): 3, (4, 5, 3): 2, (3, 5, 4): 2, (4, 3, 5): 2, (5, 4, 3): 1, (5, 3, 4): 1}","['Lab', 'Lab', 'SNP', 'Sol']","['Lab', 'Lab', 'Lab', 'SNP']","[3, 4, 5, 7]","{(3,): 231, (4,): 102, (5,): 64, (4, 5): 22, (5, 4): 16, (3, 4): 12, (3, 4, 5): 8, (3, 5): 6, (4, 3): 3, (5, 3): 3, (4, 5, 3): 2, (3, 5, 4): 2, (4, 3, 5): 2, (5, 4, 3): 1, (5, 3, 4): 1}","['Lab', 'Lab', 'SNP', 'Sol']","['Lab', 'Lab', 'Lab', 'SNP']"
glasgow_2007_newlands.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 9]","{(6,): 501, (1,): 99, (8,): 80, (2,): 58, (6, 1): 45, (3,): 39, (6, 2): 32, (2, 6): 26, (8, 3): 14, (1, 6): 13, (6, 8): 8, (1, 8): 7, (8, 1, 3): 6, (8, 3, 1): 6, (1, 8, 3): 6, (1, 3): 6, (2, 8): 5, (3, 8): 5, (3, 8, 1): 4, (8, 1): 4, (6, 2, 1): 3, (2, 1, 6): 3, (3, 1): 3, (6, 3): 3, (1, 6, 2): 2, (1, 3, 8): 2, (6, 1, 8): 2, (8, 3, 2): 2, (1, 6, 8): 2, (2, 3): 2, (2, 1): 2, (8, 2): 2, (6, 1, 8, 3): 1, (2, 3, 8, 1): 1, (1, 3, 8, 2): 1, (6, 8, 3, 2): 1, (1, 6, 3, 8): 1, (3, 6, 8): 1, (2, 6, 1): 1, (6, 1, 3): 1, (2, 3, 8): 1, (6, 8, 1): 1, (8, 2, 1): 1, (8, 6, 1): 1, (1, 3, 2): 1, (3, 8, 6): 1, (6, 3, 1): 1, (1, 2, 3): 1, (6, 2, 8): 1, (3, 2, 6): 1, (3, 2, 1): 1, (3, 2): 1, (1, 2): 1}","['Lab', 'Lab', 'SNP']","['LD', 'Lab', 'SNP']","[5, 7, 6]","{(7,): 276}","['Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP']","[5, 7, 6]","{(7,): 276}","['Lab', 'Lab', 'SNP']","['Con', 'Lab', 'SNP']"
glasgow_2007_partick.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 6, 7, 4]","{(7,): 468}","['Grn', 'LD', 'Lab', 'SNP']","['LD', 'Lab', 'Lab', 'SNP']","[3, 6, 7, 4]","{(7,): 468}","['Grn', 'LD', 'Lab', 'SNP']","['LD', 'Lab', 'Lab', 'SNP']"
